7.310354767392764075e-02,2.367428730366443190e-01,4.838743040688524566e-01,4.251811444558625253e-01,4.765572947809824655e-01,2.491760536843390939e-01,4.818252959871623803e-02,3.062089754533792729e-01,1.812088086345762239e-01,9.561790276843208369e-01,5.645506120924476123e-01,2.720411819085867822e-01,9.343863295235886879e-01,4.801378864853842465e-01,7.905858594967254405e-01,8.865652359329843080e-01,6.446940128458139574e-01,9.599886509795529932e-01,8.966443230673720732e-01,7.576859770952985018e-01,6.483001156023535660e-01,1.902708739235868252e-01,2.188270733165611492e-01,8.846209199452075012e-02,1.511816998303990578e-01,3.675455875380347903e-01,3.908231626868430286e-02,1.833722244175556293e-01,7.967989011515070885e-01,4.404527894234652741e-01,1.690091103079680024e-01,6.331319614172364885e-01,3.819224649523955684e-01,3.906572109432470685e-01,6.879139832068842386e-01,4.056010315115595732e-01,6.405166756631984759e-01,8.531894013763096085e-01,7.776637804821954214e-01,7.686372006928038347e-01,4.940296502516091093e-01,2.865194993322366934e-01,7.236277614325918872e-01,2.094921063291203811e-01,8.414728781025568871e-01,9.438956539796421463e-01,8.887269046668225814e-01,4.856573384990817144e-01,0.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00
4.758869202948814436e-01,3.113613069544518552e-01,9.866629420632341274e-01,7.877575904065786672e-01,2.694223307198626571e-01,2.478072994918890382e-01,1.923393794326241357e-01,2.932293799982736426e-01,1.893926643747568805e-01,9.712780902890653101e-01,5.646634077800535279e-01,1.020835718449053797e-01,8.826205452260289519e-01,7.027696339974400797e-01,4.767175305651033534e-01,8.368829872947640691e-01,7.803651757890867069e-01,8.768257522834005391e-01,8.964310683599202578e-01,6.001222347901796761e-01,6.541158194787735081e-01,4.127742072395793049e-01,6.775494572633159462e-01,9.042385369531243111e-02,1.501822675201685831e-01,3.613285355989645509e-01,2.408730792610632165e-01,2.677287200141727219e-02,8.403875769981326016e-01,6.614311471238423223e-01,2.911202971410946638e-01,5.488809783630392847e-01,2.228333071041328495e-01,9.443700260420867520e-01,6.737046762359074625e-01,3.090487494822258818e-01,5.368202825705072900e-01,8.909668845258221781e-01,8.852369949536889049e-01,7.683310672963306054e-01,2.714639448534718336e-02,1.305221777628837176e-01,7.528596803743836663e-01,2.074892844037661832e-01,8.611290924461945107e-01,9.449809894325724713e-01,3.900407046529872357e-01,3.772574057770677891e-01,-0.000000000000000000e+00,5.000000000000000000e+00,-0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,9.000000000000000000e+00,-0.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00
4.671548440716415396e-01,1.572822009155761258e-01,6.644380331302844889e-01,2.087177314321103649e-01,8.286177762842503181e-02,8.050932067497691413e-01,5.858582177493068532e-02,4.424370683906483359e-01,1.214753424949551186e-01,2.868628877914986552e-01,6.778090741887881077e-01,6.278308523929736484e-01,8.785704828237599351e-01,5.901100249533820508e-01,6.531203112949832690e-01,9.901793263883742480e-01,8.996642980411321266e-01,9.841622463527655018e-01,4.085235618717416584e-01,7.364375973853757307e-01,7.614145800269018771e-01,1.985278206704308990e-01,2.440711841851925801e-01,2.401816748700615067e-02,3.235112272350342266e-01,8.450844895979247040e-01,8.553796478102237977e-01,4.698247785735576443e-02,9.808674815616778009e-01,1.543133772699592787e-01,2.984097547448037457e-01,5.624116246644997874e-01,7.739823259941813749e-02,4.945082366398180218e-01,7.442047684876040847e-01,4.162694023385284381e-01,6.399310250112036913e-01,9.134084391327623731e-01,8.433696121803039292e-01,8.746713315075669293e-01,7.086106566361126402e-02,1.749133710144962772e-01,1.152975843820912838e-01,3.042148432597661656e-01,5.942820598283584665e-01,9.459761951895503396e-01,5.532192764870972335e-01,4.171494719557156672e-01,-0.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,-0.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,-0.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,-0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+00,-0.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00,9.000000000000000000e+00
5.455967783928703518e-01,3.075761146624038656e-01,4.843299603357916761e-01,2.346731133949966908e-01,3.024902687025070591e-01,3.011646891734161002e-01,3.348049768654293157e-02,2.620934173931099842e-01,8.816465316166721689e-02,8.592617872572687610e-01,5.514330153161928205e-01,3.140738695319001961e-01,6.614510137361040432e-01,4.972189854294177813e-01,7.094288595059280444e-01,7.782199480862944663e-01,6.246567182853383082e-01,9.999518286389541544e-01,9.385478523684622765e-01,6.928428339771329769e-01,8.244768160676063662e-01,1.769134172363953927e-01,7.471642481636588951e-01,1.212200889443920404e-01,3.323305359597355513e-01,4.199831297700733490e-01,3.020767285403406222e-01,1.218967020815314717e-01,8.856228627786261187e-01,6.170754780773565207e-01,2.766204421138457881e-01,3.817428510714951373e-01,5.411736267660013366e-01,4.049096370280468871e-01,7.498984747414407792e-01,4.052517266155600262e-01,5.771396146764946611e-01,9.113585404740525142e-01,7.305534759541135736e-01,7.662045528983028042e-01,4.689626272753266156e-01,3.767989136977865083e-01,6.871220632045269561e-01,9.744362143816212574e-02,8.434252426711528194e-01,9.226819159587162922e-01,9.393640214795915266e-01,4.854085128459881271e-01,1.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,-0.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,9.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,9.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00
3.278492391226295322e-02,2.269721112159086562e-01,8.996716306899221749e-01,9.281351146915994832e-01,7.804514745669588471e-01,2.304060444912724159e-01,1.068668806515675196e-01,6.428832533946052807e-01,2.464678263708608708e-01,2.848401603314912878e-01,8.149473716090691600e-01,6.186515275289836691e-01,7.517411904137110135e-01,3.181278508230495627e-01,5.567649201159186045e-01,6.882636176395510175e-01,9.323652784346556643e-01,9.246914106443375747e-01,3.419913246755911795e-01,8.275769176175526987e-01,4.147137595402253241e-02,3.175434362259877963e-01,2.380589869435243422e-01,1.052029438573623549e-01,2.664020401733238619e-01,2.329563845545878920e-01,8.747134554162252496e-01,4.921187504573001359e-01,8.260840295493865337e-01,5.081192729440908717e-01,6.858133997984091623e-01,6.466849191448503786e-01,3.524970899003216918e-01,5.186893791956307398e-01,6.992571805860826606e-01,3.192095529854015457e-01,8.315092284540691603e-01,9.992207665093728597e-01,8.723257703364060145e-01,7.817192083282292758e-01,9.175999478073973425e-03,2.997772093835855411e-01,9.148906299504213635e-01,3.485071815405449969e-01,5.942810598035472847e-01,5.293434585531285874e-01,8.615563068256383294e-01,3.865409115405863405e-01,-0.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,-0.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,9.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,-0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,9.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00
7.307181119586671214e-02,2.549952338261304297e-01,4.838743040688524566e-01,9.269174607193702009e-01,4.761991995065355532e-01,2.491760536843390939e-01,4.254173662167656106e-02,2.976575657487656179e-01,1.816654608342966049e-01,9.561790276843208369e-01,4.930100242143804490e-01,2.720411819085867822e-01,7.491669743394049341e-01,4.815005100331225529e-01,7.939221712461435043e-01,9.723448364725022497e-01,6.446940128458139574e-01,9.410590433955925427e-01,9.532333060754552001e-01,7.890395768596522030e-01,6.483001156023535660e-01,1.983832575592579528e-01,2.182578618079464849e-01,8.846209199452075012e-02,1.511816998303990578e-01,2.902328954698651930e-01,3.908231626868430286e-02,1.824075903754728833e-01,8.523938704813296408e-01,4.018330362093743280e-01,1.597769415418046624e-01,6.331319614172364885e-01,3.516777470188628962e-01,3.882701936928542596e-01,6.879139832068842386e-01,3.447781630548297227e-01,6.805795016639719641e-01,8.531894013763096085e-01,8.717037661408092442e-01,7.686372006928038347e-01,4.940296502516091093e-01,8.438267491817802446e-02,7.956828201204210194e-01,2.360631185282648647e-01,8.513112652758485499e-01,6.190873993887435756e-01,9.257201791368933064e-01,4.856573384990817144e-01,-0.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,-0.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,-0.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00
7.789346717033644729e-02,2.539881293034592091e-01,7.225511433053724009e-01,8.318217517824068041e-01,4.031505306056189508e-01,2.406991133225080959e-01,6.157536759454220604e-02,4.501903397306070143e-01,2.314161549597167911e-01,9.385802139525489807e-01,3.708917757956423644e-01,2.910760038673045336e-01,8.721487271035663902e-01,4.782724568437728974e-01,6.983681241284768193e-01,9.661533267416094750e-01,9.197961134611580825e-01,8.751363978425287238e-01,9.158823910559464876e-01,6.792763187708442674e-01,2.431075815600108603e-01,2.095609297325193299e-02,7.170792038007695046e-01,5.266011714092816431e-02,1.652772930961546871e-01,3.139357186900578744e-01,7.374088128932509978e-02,2.738595096887200264e-01,7.254330917429711034e-01,6.636189486397134907e-01,1.597910945939810534e-01,5.612639461660225981e-01,3.516889361744996445e-01,3.466193148093360543e-01,6.997264421763652598e-01,2.974839663018570279e-01,6.382441523083389745e-01,8.175439210140035273e-01,8.873585957839167371e-01,7.228578904308013975e-01,3.179058091510191253e-01,5.723393084819808907e-01,9.559324658844756684e-01,2.358204697898736435e-01,6.089084524806228638e-01,9.811481757455082775e-01,9.307560900041847995e-01,4.166268823421844791e-01,0.000000000000000000e+00,5.000000000000000000e+00,-0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+00,-0.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,9.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00,9.000000000000000000e+00
5.400533051094476983e-02,2.425287173426399490e-01,4.476150818124167152e-01,8.000265847488706727e-01,1.465795669971043935e-01,9.247117713123724769e-01,6.213401644712214511e-02,2.626705811214117836e-01,2.077001975706189441e-01,9.445729956436882402e-01,6.893446501604720833e-01,6.274456246586515018e-01,8.858567037349600604e-01,5.876827815079710415e-01,7.170253222465616805e-01,9.924325049636492091e-01,8.985641773186828773e-01,9.493672014082527033e-01,9.878779896526751481e-01,9.510685295260123961e-01,6.465316054225741516e-01,4.949323960638637443e-01,4.140600296824559212e-01,8.836220705476433013e-02,3.516735504770070464e-01,3.084443032327039980e-01,8.799388659702133131e-01,2.023054040863041525e-01,7.247476918520807665e-01,5.164067691800759974e-01,2.530047849152167738e-01,4.797264349863007982e-01,3.781944045426371970e-01,3.850029996723973724e-01,6.520820125489286134e-01,3.064222556930853436e-01,6.498462249009974157e-01,8.840766897407043023e-01,7.351374331921883831e-01,8.005421858524562895e-01,2.520482801878891066e-01,1.344203693107727249e-01,6.365126635152751344e-01,1.958730662742229067e-01,8.414728781025569981e-01,9.693159176323328241e-01,9.954045937046636094e-01,4.077606400114182073e-01,0.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,-0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00
1.452186818678709301e-02,2.367428730366443190e-01,4.455262875270903367e-01,4.111111517771467994e-01,5.400631866571157236e-01,1.156350963125895581e-01,1.954645002908658724e-02,2.728086430329813572e-01,1.461572572179462570e-01,9.614444218031902301e-01,5.666597706140930057e-01,2.718436409001227516e-01,8.833640822455358643e-01,5.129488506865557129e-01,7.299947476988671857e-01,9.779995515135968542e-01,6.446940128458138464e-01,9.599882253125457954e-01,8.069779847666641581e-01,6.795540193789302297e-01,8.099586487620068498e-01,1.902708739235868252e-01,2.338981050633253123e-01,9.228132100340794008e-02,1.603515090357222339e-01,3.673690106609004968e-01,6.924101479078959009e-02,3.477660883348999699e-01,8.822416073272688619e-01,4.262587907431312773e-01,1.690091103079680024e-01,5.435907624848893560e-01,3.480824414412750922e-01,3.310805423054096752e-01,7.499712749212473772e-01,3.736911377190673678e-01,5.866983540859794788e-01,8.621036924956079206e-01,7.554170840468014125e-01,7.854340260414769403e-01,4.010453596877583959e-01,2.978722942525870443e-01,8.250879643566957355e-01,2.012286835993148670e-01,9.129549767099506274e-01,9.065334209154861655e-01,9.349018838528790898e-01,5.420548529419677575e-01,-0.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,9.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00
5.976335146565269624e-03,2.269721112159086562e-01,9.099040802446857201e-01,9.157902346012373185e-01,7.232283716888060487e-01,2.256490053698050058e-01,1.397694977462700036e-02,6.412675696935610237e-01,2.513392270395389816e-01,2.611444425711434980e-01,7.083660101574745793e-01,2.153935103057345590e-01,7.525711071189530310e-01,3.179283585873200479e-01,5.384074200419612932e-01,6.491123442912530850e-01,9.189741559264720250e-01,9.247130638430083316e-01,3.401027954554068922e-01,8.249980294250969237e-01,8.599330562022471369e-01,3.175434362259877963e-01,2.380589869435243422e-01,1.052029438573623549e-01,2.393391768831665822e-01,3.712069155360983030e-01,3.263273764727143977e-02,4.921187504573001359e-01,8.260840295493865337e-01,5.081192729440908717e-01,6.490483736586389885e-01,5.610788628421781166e-01,4.037021282477272766e-01,3.306746158703605665e-01,6.992571805860826606e-01,4.492438772906488520e-01,8.583834359392693569e-01,1.000000000000000000e+00,7.925220869526562462e-01,8.417966429600824974e-01,1.816289411322276337e-02,2.859393342224731960e-01,9.148906299504213635e-01,3.485071815405449969e-01,9.166394168525291430e-01,5.274721844484195898e-01,9.351457246762031605e-01,3.865409115405863405e-01,0.000000000000000000e+00,5.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,-0.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,9.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,9.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,-0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,9.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00
