3.452352403702729222e-01,5.962412879780646380e-01,1.204421929612309039e-01,9.840252605666837127e-01,6.638582817457755469e-01,5.946783878856577443e-01,5.968079811505450083e-01,4.541838623681200837e-01,6.079044716874187904e-01,3.368637172667408031e-01,4.488509724638600762e-01,5.222687606402445226e-01,5.441035818408809233e-01,9.504248685181283518e-01,7.688850114706677896e-01,8.410683906958353884e-01,1.915672847977078208e-01,1.886116784061712404e-01,3.047917673092414518e-03,3.752288348923915051e-01,5.278709920904284258e-01,3.908396654377110924e-02,6.658829986334321993e-02,4.230363397241751477e-01,1.032346853340905674e-01,3.707240674653085599e-01,1.755561480813231934e-01,5.984530892394881452e-01,1.940971976847750691e-01,4.012426421605827520e-01,1.428148665813241402e-01,8.556417835322956966e-01,9.353669527259245164e-01,6.224090452123272055e-01,9.240150667063967704e-01,5.839517265339396745e-01,8.092674991361578085e-01,8.058340552500919962e-01,1.848485793806126098e-01,8.611272650104777604e-01,9.984201235788680018e-01,9.682282758495820429e-01,1.306058326116220636e-01,5.985938790685758626e-01,1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-0.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
7.373610687265910180e-01,5.410201053779100100e-01,2.199916524068913914e-01,8.671240140694742582e-01,7.706614166532765875e-01,6.942977810681137951e-01,6.780344606891295367e-01,3.747041694745200657e-01,5.468959108029270988e-01,3.861445253780132481e-01,9.172815944179832925e-01,7.486492431681655013e-01,5.368233723809299196e-01,8.121626000557479186e-01,9.999056442008350531e-01,9.417960145806915095e-01,1.791565343987902015e-01,1.687842358206271265e-01,2.341044638293854688e-02,3.302179481061884858e-01,5.286143949045747359e-01,2.393531000475493387e-01,8.736014060820607163e-02,4.185051192657658348e-01,3.156774628270851424e-01,8.628819451093355797e-01,1.266509122956869238e-01,5.676680669946220226e-01,3.160292890223085904e-01,2.722370254093233743e-01,2.283349362098306412e-01,6.969810661602753310e-01,9.638720054684032368e-01,6.362874898901462739e-01,9.414995575596978306e-01,5.194014288893890052e-01,6.416861785619007996e-01,6.347358281077721820e-01,4.390465115660531770e-01,6.261705903776237925e-01,9.960802160267460126e-01,8.374304066063927854e-01,4.977847120274328518e-02,6.161512202404120231e-01,1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.000000000000000000e+00,-0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-0.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+00,-0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,-0.000000000000000000e+00,8.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
2.238608197862437255e-01,5.403827653267655462e-01,4.491472717344324739e-02,8.942974713890999849e-01,6.561629566915327949e-01,5.632226679164029637e-01,6.469606741784144077e-01,3.924282474517578612e-01,6.337635090473593413e-01,3.368637172667408031e-01,5.794999980042209176e-01,4.955978708052902748e-01,5.716605114224317941e-01,9.504248685181282408e-01,7.907748316499977337e-01,8.648429515093234432e-01,2.064247602884538013e-01,1.896628421926928321e-01,1.355669800618508006e-03,1.365705988165481222e-01,5.058786556522386624e-01,1.430088116211916116e-01,5.096456516870004894e-01,4.239452416427078041e-01,1.034427098291734459e-01,2.386375744051269510e-01,1.229036527298253689e-01,5.984530892394881452e-01,2.857218311726770765e-01,4.012112485845930054e-01,1.416724336594439859e-01,9.350636212949872128e-01,9.353669527259244054e-01,6.223989349836046570e-01,9.221794652391336333e-01,5.982189077370900776e-01,8.175605082275729796e-01,7.911108948167068222e-01,2.185646795049822066e-01,8.611328842187363497e-01,9.263593830432347298e-01,2.225697961379063949e-01,1.306058326116220636e-01,5.977732379415555686e-01,1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,-0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
5.052494687346850144e-01,5.419710820233871740e-01,3.409163836872664555e-01,8.175586875030386169e-01,8.314559803324216292e-01,6.954756257754045601e-01,5.788433858094480522e-01,4.541276305145371950e-01,5.841356759795168774e-01,3.867681501472592931e-01,5.669065177606363859e-01,5.970067758916746126e-01,5.373164558297345295e-01,9.819388450030989146e-01,9.994831795797709528e-01,8.710933003163240373e-01,3.388413004116474364e-02,1.695476055632729184e-01,5.460523055064859382e-02,8.841881783306401732e-02,5.190720116007127016e-01,1.272712785532775226e-01,8.714764687669945831e-02,4.185124478258740455e-01,6.828762805541173375e-02,3.773199152479028151e-01,1.761224658162182932e-01,6.286149184331236706e-01,2.754995964804375919e-01,4.594659544321052502e-01,1.367645838701027905e-01,9.460471605544633622e-01,9.620373286407402080e-01,6.390971381161829612e-01,9.220800175719285896e-01,5.179092376935860997e-01,6.722572350464914859e-01,8.288688088412858868e-01,4.268574613666855089e-01,6.265069425307772111e-01,9.915852650383363276e-01,8.664579798119578236e-01,1.448843725539258054e-01,6.740025246007355086e-01,1.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-0.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,-0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,-0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
2.714223997206329231e-01,7.218695282402901592e-01,1.040946020997324251e-01,9.434545340190289009e-01,8.905919755441283892e-01,5.742245072430687269e-01,5.378603967109982786e-01,2.497039146188476666e-01,6.670787750423557982e-01,3.984879740437322626e-01,9.140437562966439167e-01,7.001551962429662934e-01,5.320587262831488751e-01,8.884746777573104826e-01,9.813293873547886959e-01,9.028851405229318949e-01,1.712703009602383752e-01,3.116118083354674773e-01,6.411709911717945742e-02,3.890974026832693111e-01,3.644195046070922150e-01,2.009223530989420747e-01,8.904915325387949276e-02,2.735807714192384221e-01,2.760336260151791121e-02,9.791464918520648153e-01,8.613108716632671136e-02,5.918429668110339881e-01,2.633268720019126263e-01,4.137857347390134222e-01,1.878391455935405352e-01,8.562250226447123413e-01,9.907754158564302527e-01,6.390971381161829612e-01,9.941485350407757160e-01,6.164960945292805583e-01,7.894237440024017838e-01,1.112064800035893475e-01,2.974488272066502237e-01,5.880589379494909341e-01,9.910240260666886014e-01,1.574400761594282327e-01,8.747615217518174280e-01,6.353151086480492982e-01,1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,3.000000000000000000e+00,-0.000000000000000000e+00,2.000000000000000000e+00
3.544013200890565041e-01,7.468850539774483099e-01,3.437945438907347162e-01,9.158733188288402660e-01,6.257215593348605109e-01,6.400772328698286495e-01,6.589702407862231270e-01,3.859105607573394270e-01,5.637460542881858050e-01,6.894800306381971833e-01,9.458865994464088489e-01,7.652012042469247266e-01,3.824724459810203703e-01,9.898980394641706537e-01,9.767838931971010163e-01,8.644197748441680984e-01,8.273918833421085584e-01,9.999134610794547795e-01,6.228010852231631311e-01,9.437701609531445879e-01,6.492987952106239469e-01,7.790260233655751237e-03,8.951453836853570656e-02,3.937411770427443058e-01,8.880471967485442653e-02,3.006311388927613848e-01,1.210956438714268502e-01,5.628504834572619631e-01,2.936009778689198102e-01,2.872047977034341559e-01,7.250558781677793330e-02,8.558926726223647918e-01,8.424715584226184495e-01,8.155799777817335228e-01,9.716832949560086918e-01,5.377372282294133887e-01,8.663139645111473941e-01,3.291890576731800744e-01,4.937462300738448273e-01,7.639421898470991623e-01,9.561869873311307222e-01,2.240086347774120912e-01,1.526476094950073858e-01,4.399433866102031576e-03,1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,-0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-0.000000000000000000e+00,8.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,9.000000000000000000e+00,2.000000000000000000e+00
8.734804608212454191e-01,7.545306975775817326e-01,2.199916524068914192e-01,9.343311289947667797e-01,8.216888056968316700e-01,9.290463099284698156e-01,6.196175455938974785e-01,3.896028952328591810e-01,5.108307264736510200e-01,4.669483442373967841e-01,9.457264532526707956e-01,8.949766105462396704e-01,5.163136775306863546e-01,9.797777523929863674e-01,9.966188880033974851e-01,8.789699674023367937e-01,1.760576364993475251e-01,3.072795812020661099e-01,1.085222635369470501e-01,3.478391289186949509e-01,3.795668638125453409e-01,6.972746903548455999e-02,7.556620629327580330e-02,1.517367199699573010e-01,3.083276969175898774e-01,8.849071541125392848e-01,2.015800428508327802e-01,7.183594631668649422e-01,3.215010903584011315e-01,3.315617813152009208e-01,1.148204972296567317e-01,8.476880711894424492e-01,9.607297240611599731e-01,6.615636943119690416e-01,8.851459699986572449e-01,4.978311412173104245e-01,8.927158283708960251e-01,8.230226426416445973e-01,1.857176601432554974e-01,6.850609062228448787e-01,8.613198268793583745e-01,3.145120274261674620e-01,1.356167269446539037e-01,5.891742477174720660e-01,-0.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,-0.000000000000000000e+00,1.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,-0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-0.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,-0.000000000000000000e+00,4.000000000000000000e+00
6.770748324430461151e-01,7.349885232169381943e-01,2.199916524068914192e-01,9.014730691794812234e-01,8.446236713107948546e-01,6.942977810681139061e-01,6.195672737594469792e-01,3.901923593203652230e-01,5.108307264736510200e-01,4.669483442373967841e-01,9.457264532526707956e-01,8.935380659941507542e-01,5.163136775306863546e-01,9.887667996328421971e-01,9.996936150302635493e-01,8.789699674023367937e-01,1.760576364993475251e-01,3.065041994804881820e-01,1.085222635369470501e-01,3.393343266697445570e-01,2.945334707724825418e-01,9.352093619042101125e-03,7.556620629327580330e-02,2.786222221233403129e-01,3.083276969175898774e-01,8.849071541125392848e-01,2.145485017361845881e-01,6.194902646881031982e-01,2.806879227502993568e-01,2.771664954674565862e-01,1.406814593812535652e-01,8.413719239261980842e-01,9.710996859163604222e-01,8.172548477809524758e-01,9.345002159243211981e-01,6.046332048320200991e-01,9.029422823835311362e-01,7.893177051724310500e-01,1.610628217459846856e-01,8.172475550603677252e-01,9.962351419093075089e-01,2.350901896634887134e-01,1.334213369301851249e-01,5.891742477174720660e-01,1.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,-0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
8.775796027952424971e-01,7.912216013080211052e-01,2.782210696299367014e-01,8.426946435524762524e-01,8.361282217047644183e-01,6.080964993127613294e-01,6.745045604402153394e-01,4.314347114088069590e-01,5.660597772626365654e-01,4.935250562159155807e-01,8.033814577467399687e-01,5.552412847418302100e-01,2.740097939979721509e-01,5.636361615375317102e-01,7.645836699847657902e-01,9.265963881546248615e-01,8.602130182719933682e-01,2.612520222269675840e-01,5.288229552912080897e-04,5.485154926336352488e-02,4.555689630057114803e-01,1.149752250207627946e-01,4.873218340080004429e-02,7.321260497997063299e-02,7.305154523451588833e-02,3.321268182736238916e-01,1.807696073929916103e-01,5.523949629768631908e-01,3.236714515811445203e-01,1.991039021719535340e-01,8.993103105789362894e-02,9.605348318697229937e-01,1.811300893400043799e-01,5.000523136314876105e-01,9.309512903901645542e-01,4.740623955581401150e-01,7.522408106085411994e-01,2.877922236795345534e-01,1.607621263931063582e-01,5.666909618227160550e-01,8.458865938794233319e-01,4.215705029282352800e-01,9.654158478776566632e-01,3.288531053077389243e-01,2.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,-0.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
3.544013200890565041e-01,7.468850539774483099e-01,3.309269681553302922e-01,2.315882714279462844e-03,6.257215593348605109e-01,6.568270686405175418e-01,6.572734630093152175e-01,3.053878661896967106e-01,5.637460542881858050e-01,6.894800306381971833e-01,8.918029807448326629e-01,7.787997031909175139e-01,3.824724459810203703e-01,9.165357501611658408e-01,9.768915278109115974e-01,8.644197748441680984e-01,8.273918833421085584e-01,9.999134610794547795e-01,6.211984478518884911e-01,9.437701609531445879e-01,5.172034416342015106e-01,1.392616767677402057e-01,4.753708296191125338e-02,3.937411770427443058e-01,1.510131217540159054e-01,4.444125061135314469e-01,1.210956438714268502e-01,5.628504834572619631e-01,3.105958727014765941e-01,2.872047977034341559e-01,1.229558576894903589e-02,2.406874995595801037e-01,8.606168292937448339e-01,6.604065974718031917e-01,8.995353590273077460e-01,5.350127984287469385e-01,8.663139645111473941e-01,2.970124110270419004e-01,4.965742818606938003e-01,7.606466483428020453e-01,9.961803311492101187e-01,2.240086347774120912e-01,4.380279698673957278e-01,3.170491494077221084e-04,1.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,-0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-0.000000000000000000e+00,8.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,-0.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,9.000000000000000000e+00,2.000000000000000000e+00
